      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      45675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      45975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      46975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      47375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61827 2099.71264 2355.25019 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52100  263.00592  641.41626  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
