      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      42025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      42975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      43725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91316 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
